路線去回,中文站點名稱,time
282去程,板橋福德祠,2
282去程,板橋中投東路口,5
282去程,豐正中投東路口,5
282去程,船板橋,5
282去程,煙間,3
282去程,南勢(豐正路),5
282去程,邑興社區,5
282去程,豐正路538巷口,6
282去程,光正國小,4
282去程,北勢里,4
282去程,合作農場,2
282去程,北勢社區,5
282去程,下丁台,3
282去程,丁台,4
282去程,二媽廟前,2
282去程,二林,6
282去程,曾厝,3
282去程,丁台路296巷口,6
282去程,丁台霧工五路口,4
282去程,新厝,2
282去程,北柳,4
282去程,領鮮超市,5
282去程,頂北柳,5
282去程,佳興新村,2
282去程,霧峰國中,4
282去程,聖賢宮(四德路),2
282去程,樹仁育仁路口,4
282去程,福德宮,5
282去程,霧峰國小,5
282去程,教育部國教署,2
282去程,霧峰郵局,3
282去程,霧峰,4
282去程,市場口,3
282去程,甲寅(民生路),3
282去程,僑榮國小,5
282去程,民生自強路口,4
282去程,中興社區,2
282去程,民生路198巷,3
282去程,吉峰里,3
282去程,交叉點,3
282去程,桐林里,6
282去程,吊橋頭,4
282去程,廣興社區,2
282去程,土地公廟,2
282去程,暗坑,5
282去程,番石榴園(606巷),6
282去程,桐林國小,4
282去程,下桐林,2
282去程,桐林,4
282回程,桐林,4
282回程,下桐林,3
282回程,桐林國小,3
282回程,番石榴園(606巷),6
282回程,暗坑,6
282回程,土地公廟,3
282回程,廣興社區,5
282回程,吊橋頭,6
282回程,桐林里,5
282回程,交叉點,4
282回程,吉峰里,4
282回程,民生路198巷,6
282回程,中興社區,3
282回程,民生自強路口,3
282回程,僑榮國小,5
282回程,甲寅(民生路),2
282回程,市場口,6
282回程,霧峰,3
282回程,霧峰郵局,6
282回程,教育部國教署,3
282回程,霧峰國小,2
282回程,福德宮,5
282回程,樹仁育仁路口,4
282回程,聖賢宮(四德路),2
282回程,霧峰國中,2
282回程,佳興新村,2
282回程,頂北柳,4
282回程,領鮮超市,3
282回程,北柳,4
282回程,新厝,4
282回程,丁台霧工五路口,4
282回程,丁台路296巷口,5
282回程,曾厝,5
282回程,二林,5
282回程,二媽廟前,3
282回程,丁台,4
282回程,下丁台,3
282回程,北勢社區,3
282回程,合作農場,3
282回程,北勢里,6
282回程,光正國小,5
282回程,豐正路538巷口,4
282回程,邑興社區,3
282回程,南勢(豐正路),2
282回程,煙間,2
282回程,船板橋,4
282回程,豐正中投東路口,5
282回程,板橋中投東路口,6
282回程,板橋福德祠,6
282回程,六股庄福德祠,2
282回程,六股庄,2
282回程,山腳巷,3
282回程,六股(中正路),2
282回程,光復國中小(柳豐路),3
282回程,王厝,5
282回程,亞洲大學安藤館,4
283去程,省議會,6
283去程,霧峰國小,6
283去程,教育部國教署,3
283去程,霧峰郵局,3
283去程,霧峰,6
283去程,霧峰農會,2
283去程,聖賢宮(四德路),2
283去程,霧峰國中,6
283去程,佳興新村,5
283去程,頂北柳,5
283去程,領鮮超市,6
283去程,北柳,2
283去程,新厝(四德路),4
283去程,水牛城,3
283去程,四德國小,2
283去程,四德厝,4
283去程,五福里1鄰,6
283去程,四德北路85巷,3
283去程,五福活動中心,4
283去程,五福國小,4
283去程,新埔福德祠,4
283去程,頂厝夏田路口,4
283去程,夏田活動中心,6
283去程,夏田社區,5
283去程,國中路,2
283去程,市立大里高中,3
283去程,東里國中路口,5
283去程,大里區公所,4
283去程,國光大里路口,2
283去程,國光花市,5
283去程,國光德芳路口,4
283去程,大里仁愛醫院(國光路),5
283回程,大里仁愛醫院(國光路),5
283回程,國光德芳路口,3
283回程,國光花市,4
283回程,國光大里路口,5
283回程,大里區公所,3
283回程,東里國中路口,6
283回程,市立大里高中,4
283回程,國中路,5
283回程,夏田社區,5
283回程,夏田活動中心,4
283回程,頂厝夏田路口,6
283回程,新埔福德祠,2
283回程,五福國小,5
283回程,五福活動中心,5
283回程,四德北路85巷,4
283回程,五福里1鄰,2
283回程,四德厝,6
283回程,四德國小,6
283回程,水牛城,5
283回程,新厝(四德路),4
283回程,北柳,3
283回程,領鮮超市,3
283回程,頂北柳,5
283回程,佳興新村,5
283回程,霧峰國中,6
283回程,聖賢宮(四德路),4
283回程,霧峰農會,2
283回程,霧峰,2
283回程,霧峰郵局,2
283回程,教育部國教署,3
283回程,霧峰國小,2
283回程,省議會,2
284去程,臺中火車站,4
284去程,第三市場,3
284去程,臺中國小,2
284去程,興大附農(臺中路),2
284去程,東峰國中,2
284去程,仁和大智路口,2
284去程,仁和大振街口,5
284去程,東光園東門路口,6
284去程,天公廟(東門路),2
284去程,東門東福路口,3
284去程,十甲東東富街口,4
284去程,十甲東振興路口,2
284去程,太平橋前,6
284去程,下部仔,5
284去程,中油太平站,6
284去程,下太平,2
284去程,永豐路28巷口,5
284去程,永豐路108巷口,3
284去程,永豐路222巷口,6
284去程,長億公園(永成北路),6
284去程,長億六永成北路口,2
284去程,長億六太平一街口,2
284去程,長億高中,4
284去程,太平區農會(興隆路),2
284去程,光隆,4
284去程,光興正光街口,4
284去程,七星,3
284去程,水井前,3
284去程,牛角坑,3
284去程,健康社區,2
284去程,竹仔坑,4
284去程,大愛一村,2
284去程,和大公司,6
284去程,金田公司,2
284去程,車站前,3
284去程,修平科技大學,4
284回程,修平科技大學,5
284回程,車站前,5
284回程,金田公司,6
284回程,和大公司,4
284回程,大愛一村,5
284回程,竹仔坑,3
284回程,健康社區,6
284回程,牛角坑,3
284回程,水井前,5
284回程,七星,5
284回程,光興正光街口,3
284回程,光隆,4
284回程,太平區農會(興隆路),5
284回程,興隆路1段39巷口,3
284回程,長億高中,6
284回程,長億六太平一街口,5
284回程,長億六永成北路口,3
284回程,長億公園(永成北路),3
284回程,永豐路222巷口,5
284回程,永豐路108巷口,5
284回程,永豐路28巷口,2
284回程,下太平,2
284回程,中油太平站,6
284回程,下部仔,2
284回程,太平橋前,4
284回程,十甲東振興路口,4
284回程,十甲東東富街口,3
284回程,東門東福路口,4
284回程,天公廟(東門路),2
284回程,東光園東門路口,6
284回程,仁和大智路口,5
284回程,東峰國中,5
284回程,興大附農(臺中路),3
284回程,臺中國小,4
284回程,第三市場,2
284回程,臺中火車站,5
285去程,臺中二中(梅川東路),2
285去程,五權國中,6
285去程,中山堂,3
285去程,五權學士路口,4
285去程,一心市場,2
285去程,中友百貨,3
285去程,國立臺中科技大學,2
285去程,中興堂,5
285去程,臺中公園(雙十路),2
285去程,干城站,5
285去程,臺中火車站,6
285去程,第三市場,3
285去程,臺中國小,5
285去程,興大附農(臺中路),3
285去程,南門仔,3
285去程,明德高中(臺中路),3
285去程,南門橋頭,6
285去程,菸葉廠,4
285去程,菩提醫院,5
285去程,中興內新街口,5
285去程,省農會,2
285去程,內新市場,4
285去程,中興大里路口,2
285去程,立人高中,4
285去程,下內新,4
285去程,兒童藝術館(中興路),6
285去程,大突寮(中興路),4
285去程,仁化中興路口,6
285去程,仁化至善路口,6
285去程,仁化慈德路口,3
285去程,仁化里,4
285去程,仁化仁愛路口,6
285去程,仁化仁城路口,5
285去程,百姓公廟,5
285去程,修平科技大學,4
285去程,車站前,6
285去程,金田公司,2
285去程,和大公司,5
285去程,大愛一村,6
285去程,健民國小,4
285去程,銀聯一村,3
285去程,河川巷,2
285去程,崁頂,4
285回程,崁頂,2
285回程,河川巷,5
285回程,銀聯一村,4
285回程,健民國小,3
285回程,大愛一村,6
285回程,和大公司,3
285回程,金田公司,2
285回程,車站前,3
285回程,修平科技大學,2
285回程,百姓公廟,3
285回程,仁化仁城路口,4
285回程,仁化仁愛路口,5
285回程,仁化里,2
285回程,仁化慈德路口,3
285回程,仁化至善路口,5
285回程,仁化中興路口,4
285回程,大突寮(中興路),3
285回程,兒童藝術館(中興路),2
285回程,下內新,3
285回程,立人高中,2
285回程,中興大里路口,4
285回程,內新市場,4
285回程,省農會,2
285回程,中興內新街口,3
285回程,菩提醫院,6
285回程,菸葉廠,5
285回程,南門橋頭,3
285回程,明德高中(臺中路),6
285回程,南門仔,5
285回程,興大附農(臺中路),2
285回程,臺中國小,4
285回程,第三市場,4
285回程,臺中火車站,6
285回程,干城站,6
285回程,臺中公園(雙十路),3
285回程,中興堂,3
285回程,國立臺中科技大學,3
285回程,中友百貨,5
285回程,五權學士路口,6
285回程,中山堂,6
285回程,五權國中,6
285回程,臺中二中(梅川東路),2
286去程,臺中二中(梅川東路),6
286去程,五權國中,2
286去程,中山堂,4
286去程,五權學士路口,5
286去程,一心市場,5
286去程,中友百貨,2
286去程,國立臺中科技大學,2
286去程,中興堂,5
286去程,臺中公園(雙十路),2
286去程,干城站,5
286去程,臺中火車站,5
286去程,臺中家商,2
286去程,臺中火車站(東站),6
286去程,新時代購物中心,6
286去程,大智忠孝路口,4
286去程,建成大振街口,2
286去程,新建國市場,4
286去程,漢聲電臺,5
286去程,東門橋,3
286去程,旱溪,4
286去程,太平橋前,4
286去程,下部仔,4
286去程,中油太平站,6
286去程,下太平,3
286去程,中太平,6
286去程,太平國小,4
286去程,新平永平路口,2
286去程,崇正寶宮,3
286去程,東平中平路口,2
286去程,東平國小(東平路),3
286去程,三叉,2
286去程,東平中興東路口,3
286去程,頂三叉,5
286去程,山腳(東平路),3
286去程,一江橋,6
286去程,腦館(光興路),3
286去程,仙宮府,6
286去程,茶寮,5
286去程,中茶寮,2
286去程,下茶寮,5
286去程,冬瓜山,4
286去程,福興橋,3
286去程,車籠埔,2
286去程,光隆,5
286去程,光興正光街口,6
286去程,七星,2
286去程,水井前,4
286去程,牛角坑,3
286去程,健康社區,4
286去程,竹仔坑,4
286去程,大愛一村,4
286去程,和大公司,2
286去程,金田公司,6
286去程,車站前,4
286去程,修平科技大學,4
286去程,車站前,5
286去程,金田公司,6
286去程,和大公司,5
286去程,大愛一村,5
286去程,健民國小,3
286去程,銀聯一村,3
286去程,河川巷,6
286去程,崁頂,5
286回程,崁頂,5
286回程,河川巷,2
286回程,銀聯一村,4
286回程,健民國小,5
286回程,大愛一村,6
286回程,和大公司,6
286回程,金田公司,6
286回程,車站前,6
286回程,修平科技大學,3
286回程,車站前,5
286回程,金田公司,5
286回程,和大公司,2
286回程,大愛一村,6
286回程,竹仔坑,6
286回程,健康社區,5
286回程,牛角坑,6
286回程,水井前,6
286回程,七星,3
286回程,光興正光街口,4
286回程,光隆,2
286回程,車籠埔,5
286回程,福興橋,6
286回程,冬瓜山,4
286回程,下茶寮,6
286回程,中茶寮,2
286回程,茶寮,4
286回程,仙宮府,6
286回程,腦館(光興路),4
286回程,一江橋,2
286回程,山腳(東平路),5
286回程,頂三叉,5
286回程,東平中興東路口,2
286回程,三叉,2
286回程,東平國小(東平路),3
286回程,東平中平路口,5
286回程,崇正寶宮,4
286回程,新平永平路口,4
286回程,太平國小,4
286回程,中太平,5
286回程,下太平,6
286回程,中油太平站,3
286回程,下部仔,4
286回程,太平橋前,2
286回程,旱溪,3
286回程,東門橋,6
286回程,漢聲電臺,6
286回程,新建國市場,2
286回程,建成大振街口,6
286回程,大智忠孝路口,3
286回程,新時代購物中心,5
286回程,臺中火車站(東站),5
286回程,臺中家商,2
286回程,臺中火車站,3
286回程,干城站,6
286回程,臺中公園(雙十路),5
286回程,中興堂,2
286回程,國立臺中科技大學,4
286回程,中友百貨,6
286回程,五權學士路口,2
286回程,中山堂,4
286回程,五權國中,3
286回程,臺中二中(梅川東路),6
287去程,國軍臺中總醫院,3
287去程,叉路口(中山路),5
287去程,太平國中,2
287去程,三中心,4
287去程,坪林,3
287去程,勤益科技大學,6
287去程,太平分局,4
287去程,和平橋,3
287去程,洪厝庄,4
287去程,亞姆拉公司,3
287去程,一江橋,6
287去程,腦館(長龍路),4
287去程,福嚴寺,4
287去程,香蕉市場,3
287去程,內城橋,2
287去程,頭汴坑,2
287去程,頭汴國小,6
287去程,頂頭汴坑,6
287去程,龍眼腳,5
287去程,長龍吊橋,6
287去程,福利社,5
287去程,吊橋頭,4
287去程,三號橋,6
287去程,草嶺橋,6
287去程,佛恩寺,3
287去程,土地公崁,3
287去程,下湖,6
287去程,四號橋,4
287去程,清涼寺,3
287去程,仙子洞,5
287去程,五號橋,5
287去程,蝙蝠洞,4
287去程,埔鹽林,2
287去程,頂埔鹽林,4
287去程,水壩頭,3
287去程,荔枝頭,4
287去程,長興橋,6
287去程,東汴社區,6
287去程,茅埔,6
287去程,天圓彌勒院,6
287回程,天圓彌勒院,6
287回程,茅埔,3
287回程,東汴社區,3
287回程,長興橋,6
287回程,荔枝頭,2
287回程,水壩頭,3
287回程,頂埔鹽林,2
287回程,埔鹽林,5
287回程,蝙蝠洞,5
287回程,五號橋,4
287回程,仙子洞,3
287回程,清涼寺,5
287回程,四號橋,6
287回程,下湖,3
287回程,土地公崁,3
287回程,佛恩寺,6
287回程,草嶺橋,5
287回程,三號橋,3
287回程,吊橋頭,6
287回程,福利社,2
287回程,長龍吊橋,2
287回程,龍眼腳,2
287回程,頂頭汴坑,4
287回程,頭汴國小,6
287回程,頭汴坑,5
287回程,內城橋,5
287回程,香蕉市場,5
287回程,福嚴寺,5
287回程,腦館(長龍路),4
287回程,一江橋,2
287回程,亞姆拉公司,5
287回程,洪厝庄,6
287回程,和平橋,3
287回程,太平分局,3
287回程,勤益科技大學,4
287回程,坪林,2
287回程,三中心,4
287回程,太平國中,4
287回程,叉路口(中山路),3
287回程,國軍臺中總醫院,2
288去程,臺中二中(梅川東路),6
288去程,五權國中,6
288去程,中山堂,6
288去程,五權學士路口,5
288去程,一心市場,3
288去程,中友百貨,2
288去程,國立臺中科技大學,6
288去程,中興堂,2
288去程,臺中公園(雙十路),3
288去程,干城站,5
288去程,臺中火車站,3
288去程,臺中家商,4
288去程,臺中火車站(東站),5
288去程,新時代購物中心,5
288去程,大智忠孝路口,5
288去程,建成大振街口,3
288去程,新建國市場,3
288去程,漢聲電臺,5
288去程,東門橋,3
288去程,旱溪,2
288去程,太平橋前,3
288去程,下部仔,3
288去程,中油太平站,5
288去程,下太平,3
288去程,中太平,6
288去程,太平國小,2
288去程,新平永平路口,6
288去程,崇正寶宮,2
288去程,東平中平路口,6
288去程,東平國小(東平路),4
288去程,三叉,2
288去程,東平中興東路口,3
288去程,頂三叉,5
288去程,山腳(東平路),2
288去程,一江橋,2
288去程,腦館(長龍路),5
288去程,福嚴寺,2
288去程,香蕉市場,3
288去程,內城橋,6
288去程,頭汴坑,5
288去程,頭汴國小,2
288去程,頂頭汴坑,4
288去程,龍眼腳,3
288去程,長龍吊橋,3
288去程,福利社,2
288去程,吊橋頭,3
288去程,三號橋,4
288去程,草嶺橋,5
288去程,佛恩寺,3
288去程,土地公崁,6
288去程,下湖,4
288去程,四號橋,5
288去程,清涼寺,3
288去程,仙子洞,4
288去程,五號橋,2
288去程,蝙蝠洞,2
288去程,埔鹽林,4
288去程,頂埔鹽林,5
288去程,水壩頭,6
288去程,荔枝頭,2
288去程,長興橋,5
288去程,東汴社區,2
288去程,茅埔,4
288去程,天圓彌勒院,3
288回程,天圓彌勒院,4
288回程,茅埔,4
288回程,東汴社區,4
288回程,長興橋,2
288回程,荔枝頭,3
288回程,水壩頭,6
288回程,頂埔鹽林,4
288回程,埔鹽林,5
288回程,蝙蝠洞,3
288回程,五號橋,3
288回程,仙子洞,6
288回程,清涼寺,2
288回程,四號橋,4
288回程,下湖,4
288回程,土地公崁,2
288回程,佛恩寺,3
288回程,草嶺橋,3
288回程,三號橋,5
288回程,吊橋頭,6
288回程,福利社,4
288回程,長龍吊橋,6
288回程,龍眼腳,2
288回程,頂頭汴坑,3
288回程,頭汴國小,3
288回程,頭汴坑,2
288回程,內城橋,5
288回程,香蕉市場,3
288回程,福嚴寺,3
288回程,腦館(長龍路),5
